               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.052716,            0.023567,           0.0022431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007426,            0.007426,            0.007426
                  15,            0.052628,            0.023596,           0.0024827,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.007228,            0.007228,            0.007228
                  16,            0.052966,            0.024241,            0.002281,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00703,             0.00703,             0.00703
                  17,            0.051856,            0.023518,           0.0021717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006832,            0.006832,            0.006832
                  18,            0.051506,            0.023595,           0.0021605,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006634,            0.006634,            0.006634
                  19,             0.05134,              0.0237,           0.0021939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006436,            0.006436,            0.006436
                  20,              0.0517,            0.023194,           0.0020742,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006238,            0.006238,            0.006238
                  21,            0.049711,            0.022781,               0.002,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  22,            0.049731,            0.022726,           0.0018869,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  23,            0.049696,            0.022642,           0.0021153,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  24,            0.049554,            0.022959,           0.0020556,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  25,            0.049593,            0.022753,           0.0019054,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
                  26,            0.048174,            0.022188,           0.0016105,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  27,            0.048754,            0.022708,           0.0018775,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  28,             0.04794,            0.022428,            0.001687,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  29,            0.048099,            0.022535,           0.0016083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  30,            0.047729,             0.02233,           0.0015168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  31,            0.048304,            0.022362,            0.001528,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  32,            0.047743,            0.022229,            0.001511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.047723,             0.02226,           0.0015155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  34,             0.04698,            0.021884,           0.0015246,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  35,              0.0462,            0.021615,           0.0013202,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.046469,            0.021727,           0.0014484,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  37,               0.046,            0.021973,           0.0012218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.045609,            0.021184,             0.00122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  39,            0.044882,            0.020903,           0.0012134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
